Linux 5.4.0-125-generic (grayfox) 	09/11/22 	_x86_64_	(32 CPU)

19:48:18     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:48:19     all    3.76    0.00   17.22    0.00    0.00    2.77    0.00   19.16    0.00   57.10
19:48:19       0    1.02    0.00   22.45    0.00    0.00    4.08    0.00   24.49    0.00   47.96
19:48:19       1    0.00    0.00   11.22    0.00    0.00    8.16    0.00    8.16    0.00   72.45
19:48:19       2    3.00    0.00   15.00    0.00    0.00    6.00    0.00   11.00    0.00   65.00
19:48:19       3    1.03    0.00   10.31    0.00    0.00    4.12    0.00   13.40    0.00   71.13
19:48:19       4    3.09    0.00   13.40    0.00    0.00    4.12    0.00    7.22    0.00   72.16
19:48:19       5    2.08    0.00   16.67    0.00    0.00    3.12    0.00   10.42    0.00   67.71
19:48:19       6    0.00    0.00   29.00    0.00    0.00    2.00    0.00   20.00    0.00   49.00
19:48:19       7    3.19    0.00   19.15    0.00    0.00    2.13    0.00    8.51    0.00   67.02
19:48:19       8    3.00    0.00   24.00    0.00    0.00    2.00    0.00   20.00    0.00   51.00
19:48:19       9    1.03    0.00   13.40    0.00    0.00    4.12    0.00    9.28    0.00   72.16
19:48:19      10    2.08    0.00    7.29    0.00    0.00    1.04    0.00    2.08    0.00   87.50
19:48:19      11    1.01    0.00   13.13    0.00    0.00    0.00    0.00   30.30    0.00   55.56
19:48:19      12    2.08    0.00   20.83    0.00    0.00    2.08    0.00   18.75    0.00   56.25
19:48:19      13    1.01    0.00    7.07    0.00    0.00    2.02    0.00   13.13    0.00   76.77
19:48:19      14    4.04    0.00   17.17    0.00    0.00    1.01    0.00   16.16    0.00   61.62
19:48:19      15    1.02    0.00   15.31    0.00    0.00    2.04    0.00   26.53    0.00   55.10
19:48:19      16    1.00    0.00   27.00    0.00    0.00    0.00    0.00   65.00    0.00    7.00
19:48:19      17    0.00    0.00   23.23    0.00    0.00    2.02    0.00   16.16    0.00   58.59
19:48:19      18    1.05    0.00   16.84    0.00    0.00    1.05    0.00   37.89    0.00   43.16
19:48:19      19    0.95    0.00   19.05    0.00    0.00    1.90    0.00   16.19    0.00   61.90
19:48:19      20    1.02    0.00   22.45    0.00    0.00    3.06    0.00   27.55    0.00   45.92
19:48:19      21    1.05    0.00   11.58    0.00    0.00    5.26    0.00    7.37    0.00   74.74
19:48:19      22    3.26    0.00   14.13    0.00    0.00    4.35    0.00   13.04    0.00   65.22
19:48:19      23    2.02    0.00    9.09    0.00    0.00    2.02    0.00   15.15    0.00   71.72
19:48:19      24    2.97    0.00   20.79    0.00    0.00    0.99    0.00   23.76    0.00   51.49
19:48:19      25    0.00    0.00   11.34    0.00    0.00    1.03    0.00   16.49    0.00   71.13
19:48:19      26    2.02    0.00   13.13    0.00    0.00    4.04    0.00    8.08    0.00   72.73
19:48:19      27    2.00    0.00   22.00    0.00    0.00    1.00    0.00   35.00    0.00   40.00
19:48:19      28    4.95    0.00   16.83    0.00    0.00    6.93    0.00   17.82    0.00   53.47
19:48:19      29    1.02    0.00   16.33    0.00    0.00    1.02    0.00   37.76    0.00   43.88
19:48:19      30    3.09    0.00   29.90    0.00    0.00    3.09    0.00   35.05    0.00   28.87
19:48:19      31   62.75    0.00   20.59    0.00    0.00    2.94    0.00    0.00    0.00   13.73

19:48:19     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
19:48:20     all    3.61    0.00   17.75    0.00    0.00    2.49    0.00   20.79    0.00   55.36
19:48:20       0    1.01    0.00   24.24    0.00    0.00    2.02    0.00   38.38    0.00   34.34
19:48:20       1    1.92    0.00   30.77    0.00    0.00    3.85    0.00   34.62    0.00   28.85
19:48:20       2    1.96    0.00   28.43    0.00    0.00    1.96    0.00   37.25    0.00   30.39
19:48:20       3    1.00    0.00   15.00    0.00    0.00    3.00    0.00   11.00    0.00   70.00
19:48:20       4    1.05    0.00   13.68    0.00    0.00    5.26    0.00    9.47    0.00   70.53
19:48:20       5    2.04    0.00    9.18    0.00    0.00    3.06    0.00   11.22    0.00   74.49
19:48:20       6    3.06    0.00   19.39    0.00    0.00    4.08    0.00    9.18    0.00   64.29
19:48:20       7    4.00    0.00   13.00    0.00    0.00    6.00    0.00    4.00    0.00   73.00
19:48:20       8    3.12    0.00   21.88    0.00    0.00    1.04    0.00   30.21    0.00   43.75
19:48:20       9    3.03    0.00   15.15    0.00    0.00    6.06    0.00   10.10    0.00   65.66
